id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
678710456569598835,The Edinburgh Meadows Apartment,19237959,Lloyd,,Meadows and Southside,55.94143,-3.18197,Entire home/apt,130,2,4,2022-11-19,0.90,2,71,4,
668391305820389216,Hermoso departamento con estacionamiento,133185902,Lorena,,The Grange,55.93524,-3.17744,Entire home/apt,89,3,1,2022-08-08,0.23,1,36,1,
678724170806274805,Cosy & Super Central Bedroom - 4000+ Reviews,13071175,Ryan,,Deans Village,55.94723174785804,-3.2205378440174726,Private room,60,1,0,,,8,9,0,
678725076136140528,Large converted Attic space with a view,6126267,Asha,,The Inch,55.91742,-3.16079,Private room,48,2,4,2022-12-04,3.75,1,350,4,
678726831183354289,Lovely 1 bedroom rental unit in Edinburgh,447084529,Ivan,,Abbeyhill,55.95662,-3.16575,Entire home/apt,120,2,2,2022-10-31,1.18,1,4,2,
678794321938885303,Lovely 2 Bedroom Flat - With Underground Parking,107913440,Steven,,Easter Road and Hawkhill Avenue,55.96122,-3.167,Entire home/apt,1000,1,11,2022-08-29,2.60,1,0,11,
678804297966313350,Spacious 1 bedroom with free onsite parking,422583972,Amie,,Trinity,55.97172,-3.2067,Entire home/apt,79,1,6,2022-12-04,2.34,1,7,6,
681147982091184549,"Lovely private room in Willowbrae, close to city.",36689600,Ali,,Northfield and Piershill,55.95105,-3.1408,Private room,59,3,6,2022-10-04,1.38,1,352,6,
681054129170213480,Comfortable Ground Floor Double Room,3008499,Rebecca,,New Town West,55.95486,-3.20155,Private room,78,1,1,2022-09-22,0.35,67,173,1,
681054266610502229,Delightful Ground Floor Double Room with En-suite,3008499,Rebecca,,New Town West,55.95473,-3.2033,Private room,78,1,3,2022-11-04,1.32,67,176,3,
681054349600618461,Spacious City Centre Family Room,3008499,Rebecca,,Deans Village,55.95317,-3.20165,Private room,140,1,3,2022-11-13,1.32,67,174,3,
681054779883128963,City Centre First Floor Family Suite,3008499,Rebecca,,New Town West,55.95498,-3.20286,Private room,109,1,2,2022-10-27,0.95,67,141,2,
681055035374404427,Cosy City Centre First Floor Family Room,3008499,Rebecca,,Deans Village,55.95291,-3.20171,Private room,87,1,6,2022-11-27,1.84,67,50,6,
681058732305665226,Stylish bedroom in leith,190857892,Anam,,Great Junction Street,55.97084,-3.17282,Private room,90,1,29,2022-12-07,6.40,3,351,29,
668426357251482353,lovely one bedroom place- renovated with wifi,166002309,Sergio,,The Shore and Constitution Street,55.97389,-3.16838,Entire home/apt,188,365,0,,,1,365,0,
684755429026841756,"Sunny 2 bedroom flat, scenic views and a balcony.",22165845,Jarek,,South Leith,55.96638,-3.16984,Entire home/apt,190,2,1,2022-09-18,0.33,2,0,1,
684767842690695932,Stunning Room in City-Centre Georgian Townhouse,66913047,Andrew,,Deans Village,55.94784,-3.21611,Private room,109,2,20,2022-12-11,4.62,1,172,20,
681191836812812675,Private room in Old Town,77792532,Gulcin,,"Canongate, Southside and Dumbiedykes",55.94757,-3.17997,Private room,63,1,49,2022-12-11,10.97,1,26,49,
681240149178885241,Private room with lift & parking in a shared flat.,57098847,Jackie,,Granton and Royston Mains,55.98446,-3.22796,Private room,48,1,40,2022-12-05,8.63,1,46,40,
681262032713492459,"Cosy, fresh style flat at Leith",472099256,Lyla,,The Shore and Constitution Street,55.9735,-3.16598,Entire home/apt,131,1,15,2022-09-11,3.24,1,170,15,
681300243674963897,Modern large two bed Edinburgh city centre .,129914583,Fiona,,Stockbridge,55.95731,-3.21279,Entire home/apt,280,2,0,,,2,1,0,
684796585331957136,Cozy Double Bedroom in B&B Edinburgh,18572354,Francesco,,Restalrig (Loganlea) and Craigentinny West,55.9612285,-3.1434846,Private room,80,3,10,2022-11-30,2.42,2,0,10,
684822626172552359,A  Lovely Minimalist 1 Bedroom unit in Edinburgh.,45066879,Marck,,Boswall and Pilton,55.971557930069,-3.2273468747735023,Private room,67,1,10,2022-10-16,2.27,1,363,10,
684844893444449749,Modern private room with en suite,472973764,Teresa,,Fernieside and Moredun South,55.91123,-3.13265,Private room,75,2,11,2022-10-17,2.62,1,0,11,
684924350818410541,Cozy bedroom (very central),7680192,Valentina,,Dalry and Fountainbridge,55.94298,-3.21709,Private room,75,1,10,2022-12-04,2.33,1,60,10,
681323219500853046,NEW Royal Mile Loft Boutique Apartment,343077505,Brandon,,"Old Town, Princes Street and Leith Street",55.95153,-3.18874,Entire home/apt,470,2,3,2022-08-29,0.70,3,310,3,
668449489636843805,Lovely one bedroom flat in the heart of Edinburgh,46099344,Robyn,,Hillside and Calton Hill,55.95964673184177,-3.178483732044697,Entire home/apt,100,2,13,2022-12-12,2.52,1,336,13,
685171826351826277,Stunning waterfront view 2-bedroom apartment,147230863,Bart,,Western Harbour and Leith Docks,55.98671,-3.18871,Entire home/apt,250,2,7,2022-12-11,1.64,1,74,7,
681489461685229969,Lovely flat in the heart of leith,57107209,Lewis,,Easter Road and Hawkhill Avenue,55.96287,-3.16989,Entire home/apt,98,1,13,2022-12-11,3.05,1,30,13,
685308408164190507,Glamorous New Town Retreat,10078285,Click And Rent Edinburgh,,"Old Town, Princes Street and Leith Street",55.95325,-3.20011,Entire home/apt,500,3,3,2022-10-01,0.89,16,0,3,
668467600537333013,The Cabin • stylish hideaway close to city & hills,417662734,Gillian,,Baberton and Juniper Green,55.9045,-3.29074,Entire home/apt,85,3,25,2022-12-12,5.03,1,152,25,
685326462151278043,Lovely 1 bed apartment in central Edinburgh,11926336,Tess,,Hillside and Calton Hill,55.95942053153753,-3.169541835875984,Entire home/apt,200,4,0,,,1,318,0,
685389204491608343,Lovely room in 2 bedroom flat with free parking,143972305,Dorota,,Restalrig and Lochend,55.96412,-3.14842,Private room,69,1,5,2022-10-10,1.14,1,51,5,
685389289551744949,Private bedroom in flat with parking,64077616,A'Merica,,Corstorphine,55.94334,-3.27938,Private room,51,1,6,2022-12-04,2.17,1,72,6,
685389747756435816,Stylish Flat at The Shore,63131044,Paul,,North Leith and Newhaven,55.97574077700335,-3.179011465606687,Entire home/apt,225,2,8,2022-12-04,1.85,1,352,8,
685399971758122330,1 Lovely Bedroom / 10 mn from the city center,172712160,Rosa,,Easter Road and Hawkhill Avenue,55.96053970173353,-3.172051458385972,Private room,70,1,1,2022-08-07,0.23,1,358,1,
681503865410940937,Charming flat near city centre,37563463,Altido,,Broughton South,55.96206,-3.18103,Entire home/apt,126,3,3,2022-10-16,1.18,151,353,3,
681576839823053515,Vibrant Apt near Princes Street,37563463,Altido,,Tollcross,55.94863,-3.20953,Entire home/apt,121,3,13,2022-11-07,3.64,151,353,13,
681613058161514735,Modern City Pad,119168157,Martin,,Broughton South,55.96244,-3.18105,Entire home/apt,175,3,4,2022-12-11,1.17,1,80,4,
681621880097429309,1-bedroom flat in Edinburgh,74365391,Matthew,,Gorgie West,55.93788459602652,-3.2338545843958855,Entire home/apt,73,2,16,2022-12-03,3.78,1,101,16,
681641055612955137,City Studio Flat-2 sleep,472033475,Inder,,Tollcross,55.943127194602084,-3.205360472202301,Entire home/apt,126,14,3,2022-10-18,0.74,1,85,3,
681641599276477075,Private King in Cosy Cottage near City Centre,10636697,Sarah,,Balerno and Bonnington Village,55.88293,-3.33713,Private room,71,1,4,2022-09-30,0.97,1,49,4,
681645943516464184,Stylishly furnished 1 bedroom flat nr city centre,109817637,Cristina,,Easter Road and Hawkhill Avenue,55.96097,-3.17092,Entire home/apt,211,2,6,2022-10-30,1.45,1,28,6,
681649743173467460,Cosy 3bed Family flat near Leith,37563463,Altido,,Leith (Albert Street),55.96351,-3.17563,Entire home/apt,153,2,3,2022-10-30,0.74,151,334,3,
685496544063711854,Large double room in Marchmont by the Meadows,41448306,Lucy,,Marchmont West,55.93884,-3.20074,Private room,160,1,7,2022-08-16,1.58,1,0,7,
685551188976397055,Lovely 2-bedroom flat with free parking space,447350032,Val,,Northfield and Piershill,55.94693703430177,-3.1339479982852936,Entire home/apt,105,2,12,2022-12-11,2.83,1,15,12,
685570930827440301,4 Bedroom Apartments at HFS Mill House near Edinburgh City Centre,369624884,Kevin And Laura,,Gorgie West,55.93483,-3.2412,Entire home/apt,100,3,3,2022-08-19,0.71,11,0,3,
668493502925686723,Double bedroom 1 mile city centre,429778750,Margaret,,Balgreen and Roseburn,55.941943704387555,-3.251257852917473,Private room,66,2,1,2022-08-09,0.23,1,170,1,
685615714566938167,Spare bedroom in central Edinburgh (own bathroom),89128906,Madeleine,,New Town East and Gayfield,55.96039,-3.18215,Private room,106,3,8,2022-11-29,1.85,2,126,8,
685653704251152786,Immaculate Double Room Ensuite in Edinburgh,433116832,Samuel,,Tollcross,55.94728,-3.20265,Private room,48,1,0,,,26,346,0,
685653849976587168,Spacious Double Room Ensuite in Edinburgh,433116832,Samuel,,Tollcross,55.94511,-3.20407,Private room,67,1,1,2022-11-27,1,26,350,1,
668515919364225815,Top floor apartment with a park view in Leith,189756555,Amy,,South Leith,55.9719987,-3.1622185,Entire home/apt,169,4,5,2022-10-30,0.98,1,0,5,
685865035406714104,Lanark Rd - Cute 1 bed with pa · Lanark Rd - Cute 1 bed with parking & great links,87762710,Denise,,Bonaly and The Pentlands,55.9082,-3.27566,Entire home/apt,92,1,7,2022-12-04,2.33,34,76,7,
681668621977840337,Lovely 1bed Serviced Apartment in Heart of city 🌆,437202345,Muhammed,,"Canongate, Southside and Dumbiedykes",55.94458,-3.18284,Entire home/apt,99,1,11,2022-11-27,2.60,5,338,11,
668518338322393282,Bijou 1-bed apartment close to city centre & beach,250248085,Catrìona,,Abbeyhill,55.95459,-3.16717,Entire home/apt,199,3,3,2022-08-29,0.75,1,316,3,
685982165414544314,Lovely private room in central Edinburgh,19057489,Carly,,Tollcross,55.94627020000001,-3.2116736,Private room,90,1,28,2022-12-03,6.32,1,78,28,
685989607827107269,Newly Furnished 2Bed Flat with Relaxing Views!,473253669,Clare-Pass The Keys,,Currie East,55.90142,-3.29107,Entire home/apt,196,2,4,2022-12-01,1.46,1,26,4,
681698577932519999,"Cozy, third-floor double bedroom in Leith.",18982472,Fabiana,,North Leith and Newhaven,55.9763088,-3.1763372,Private room,51,2,23,2022-12-13,5.15,2,42,23,
681760795887097120,Newly renovated 2 bedroom flat in Morningside,203549901,Termina,,Morningside and Craighouse,55.92373,-3.21989,Entire home/apt,140,3,5,2022-08-31,1.14,3,0,5,
686060785045443707,Central private room with a double bed,37065726,Finlay,,"Old Town, Princes Street and Leith Street",55.9506205336435,-3.184027187526226,Private room,124,2,5,2022-08-26,1.14,1,88,5,
686151114234998886,Fabulous 3 Bedroom Flat,318502944,Paul,,Granton West and Salvesen,55.97643,-3.2512,Entire home/apt,114,1,24,2022-12-10,5.90,1,100,24,
686198456551456405,the amazing E Pilton Farm Rigg nr Botanic Gardens,89866174,David,,Boswall and Pilton,55.97147,-3.2266981,Entire home/apt,85,2,5,2022-11-03,1.44,14,31,5,
668518717198229303,"Spacious 4BD APT-Marchmont,nr The Meadows/Old Town",450599340,Emily And Tony,,Marchmont East and Sciennes,55.93643,-3.19436,Entire home/apt,224,2,6,2022-08-21,1.17,1,268,6,
686327146753123311,Newly furnished fashiondesigned hotel in Edinburgh,472680056,Christine,,Colinton and Kingsknowe,55.92167,-3.25025,Private room,99,2,3,2022-09-18,0.79,3,323,3,
681766818871717302,Central Edinburgh Apartment with 3 Beds,472206718,Ella,,Dalry and Fountainbridge,55.9419,-3.22304,Entire home/apt,164,2,2,2022-08-28,0.48,1,315,2,
681770239495270876,Excellent 2 Bed House for Edinburgh Festival,4661395,Parisa,,Willowbrae and Duddingston Village,55.95445471818687,-3.1540987380981367,Entire home/apt,215,5,1,2022-08-12,0.24,1,74,1,
681833360225604886,Stylish Edinburgh two-bed flat with great views,232420201,Alisdair,,Leith (Albert Street),55.96256312120509,-3.175616753967294,Entire home/apt,140,3,2,2022-09-28,0.56,1,0,2,
686332953840893448,Newly furnished luxury ensuite hotel in Edinburgh,472680056,Christine,,Craiglockhart,55.92306,-3.24819,Private room,80,1,8,2022-11-24,1.85,3,359,8,
668532397169515064,Modern Edinburgh River View  Flat,331070858,Andrew,,Great Junction Street,55.975027103583216,-3.1720332857360845,Entire home/apt,143,3,14,2022-12-12,3.33,1,84,14,
686547825333657592,The Citadel (UK7401),222202509,"Cottages,Com",,North Leith and Newhaven,55.97707,-3.174964,Entire home/apt,999,1,0,,,23,0,0,
686547834770176872,Trafalgar Lane (UK7402),222202509,"Cottages,Com",,Bonnington,55.974081,-3.184646,Entire home/apt,999,1,0,,,23,0,0,
686580111189561095,GuestReady - Charming Flat with Free Parking,473250660,Sarah,,Trinity East and The Dudleys,55.97376,-3.19466,Entire home/apt,107,2,9,2022-11-20,2.43,1,26,9,
686633626954848924,Quiet double room,35157498,Alexander,,Meadows and Southside,55.941838121703924,-3.1814222841308593,Private room,65,2,22,2022-12-11,5.16,1,4,22,
681867442458910911,"Sunny, modern, third floor double bedroom in Leith",18982472,Fabiana,,The Shore and Constitution Street,55.97533,-3.1758,Private room,54,2,13,2022-10-01,3.00,2,0,13,
681886245625389323,"Lovely 2 bedrooms flat near Pleasance, Edinburgh.",457160351,Bernard,,Newington and Dalkeith Road,55.94196,-3.18028,Entire home/apt,150,1,5,2022-08-29,1.25,2,0,5,
668546545228101568,Mid-mile - chic 2 bedroom Royal Mile apartment,281653201,Simon,,"Canongate, Southside and Dumbiedykes",55.95018,-3.18216,Entire home/apt,99,2,8,2022-12-05,1.92,1,250,8,
681886847218960638,"Lovely, Stylish Shared flat",340529909,Kathryn,,Craigmillar,55.92375,-3.12258,Private room,35,2,12,2022-11-02,2.69,1,44,12,
682367374914445239,King Size Double Bedroom in Central Edinburgh,129924369,Gerry,,Hillside and Calton Hill,55.96059,-3.17233,Private room,78,3,18,2022-12-04,4.12,3,5,18,
682382359325017784,Stylish 2 bed flat close to city centre,225214238,Paul,,Trinity East and The Dudleys,55.97271,-3.19999,Entire home/apt,118,2,32,2022-12-16,7.38,1,281,32,
682393337440735809,Lovely 1-bedroom apartment on a quiet street,5351643,Giovanni,,Stenhouse and Saughton Mains,55.9323,-3.26046,Entire home/apt,95,4,1,2022-09-03,0.29,2,5,1,
686660196619807472,Lovely twin en suite bedroom,181126846,Mike,,Broughton North and Powderhall,55.96665,-3.19502,Private room,70,1,11,2022-10-10,2.58,1,0,11,
686696872467543165,Lochrin Apartments by Edinburgh City Apartments,20028464,Lisa McKinney,,Tollcross,55.94219769999999,-3.2056444,Entire home/apt,150,6,1,2022-08-12,0.24,10,349,1,
682505438543869015,Studio with private entrance & direct garden acces,472371507,Angie,,Liberton East,55.91149,-3.1508,Private room,95,2,14,2022-12-04,3.16,1,343,14,
682561734586459423,Lovely victorian flat next to Holyrood Park/Palace,196521706,Damilola,,Meadowbank and Abbeyhill North,55.95489946201393,-3.161931484937668,Entire home/apt,175,3,2,2022-09-19,0.61,1,11,2,
686754052935662466,Bedroom (up to 2 guests) at the heart of Edinburgh,460237558,Ahmed Jameel,,Meadows and Southside,55.94229,-3.18302,Private room,122,1,36,2022-11-27,8.31,3,0,36,
686760669198631313,Elegant 4 Bed Maisonette near Wardie Bay,450732525,Peter,,Granton South and Wardieburn,55.97995,-3.22212,Entire home/apt,223,2,8,2022-10-28,1.92,19,5,8,
686764188791617280,2 bedroom flat for rent with parking,445647346,Louise,,Easter Road and Hawkhill Avenue,55.95989,-3.165,Entire home/apt,500,1,0,,,1,362,0,
686766149343243213,Conveniently located 1 bedroom in a two bed flat,153351038,Rima,,Muirhouse,55.972613797926954,-3.2547583803534503,Private room,59,1,9,2022-12-11,2.05,1,13,9,
682585237230245355,Quiet 2 Bedroom home,32488279,Sevi,,Corstorphine South,55.9375156,-3.291552,Private room,45,2,2,2022-08-17,0.46,2,139,2,
668566481642570182,Flat in Edinburgh,80772974,Rosalia,,Merchiston and Greenhill,55.93618,-3.21841,Entire home/apt,250,4,0,,,1,349,0,
682600613367771969,The Restalrig Residence Edinburgh City Apartments,161704372,Lisa,,Restalrig and Lochend,55.96321,-3.1532,Entire home/apt,114,4,3,2022-08-30,0.68,2,274,3,
686789227723761423,★ 2BR Royal Mile Apartment - 5min from Waverley ★,201600360,David,,"Canongate, Southside and Dumbiedykes",55.95021,-3.18137,Entire home/apt,101,1,15,2022-11-29,4.33,33,176,15,
668617866236403737,"Bright double room, bathroom, snug + free parking",48582808,Joanna,,Trinity East and The Dudleys,55.97334,-3.19873,Private room,97,1,4,2022-09-23,1.07,1,0,4,
686795334951956837,GuestReady - Brilliant apartment near Holyrood,473449089,Andrei,,Newington and Dalkeith Road,55.94262,-3.17684,Entire home/apt,113,2,9,2022-12-12,2.23,1,97,9,
686821144408406431,Cute - 1BD Near Centre - Leith Walk,454426126,Solene,,Bonnington,55.97041,-3.18829,Entire home/apt,81,1,9,2022-09-29,2.09,4,152,9,
686821856706912207,Comfortable and Cosy City Centre Flat,473460378,GuestReady,,Dalry and Fountainbridge,55.94492,-3.21366,Entire home/apt,233,2,0,,,1,0,0,
686846599590545627,1 bedroom to rent in a shared flat,473469978,Pauline,,Muirhouse,55.97206689999999,-3.2548932,Private room,40,2,4,2022-09-18,1.07,2,262,4,
682687623171540888,"Stylish home with garden, 1 bedroom, central Edin",21697927,Ayeisha,,"Jewel, Brunstane and Newcraighall",55.93952,-3.11067,Entire home/apt,170,2,2,2022-09-02,0.52,1,0,2,
682698060278271855,Lovely one private bedroom near city centre,303938223,Asfandyar,,Hillside and Calton Hill,55.95858,-3.17946,Private room,58,1,26,2022-12-04,5.86,1,337,26,
683039451236823613,"Private room in South Queensferry, Edinburgh",25011801,Caitlin,,Queensferry East,55.9844118,-3.3886065,Private room,20,1,23,2022-10-30,5.39,1,0,23,
683092634224107404,Cityscape view room next to Royal Mile,472491477,Rachel,,"Old Town, Princes Street and Leith Street",55.9512908,-3.1847481978698755,Private room,102,2,24,2022-12-10,5.50,1,118,24,
683180773079453742,Spacious 2 Bed Ground Floor Flat in Bruntsfield,14718503,Duane,,Bruntsfield,55.93817,-3.21118,Entire home/apt,160,3,1,2022-08-16,0.24,1,13,1,
683194237130205193,Charming Victorian flat. Room.,32217120,Marita,,Meadows and Southside,55.94147,-3.18146,Private room,128,4,14,2022-11-02,3.16,2,299,14,
683204675847740667,Superb Stockbridge double bedroom w/ garden view,362750359,Rhona,,Comely Bank,55.95734,-3.21907,Private room,62,1,13,2022-12-12,2.95,1,173,13,
683243998777966848,TRADITIONAL central 1 bedroom near Meadows,20466885,Manuel,,Marchmont East and Sciennes,55.93957165151814,-3.1838591846557707,Entire home/apt,190,1,1,2022-10-02,0.39,1,0,1,
683313148661942114,Charming Porteous Studio,59327323,Ds,,Tollcross,55.94601,-3.19674,Entire home/apt,109,2,31,2022-12-09,7.10,9,327,31,
683323234269399249,"Fabulous 2 bed, 
2 bath apt. Central Edinburgh",405995127,Tania,,New Town West,55.95162,-3.21147,Entire home/apt,200,2,2,2022-08-29,0.48,2,313,2,
686858132553824472,Stylish two bedroom flat in traditional tenement,330707521,Martin,,Easter Road and Hawkhill Avenue,55.96409,-3.17281,Entire home/apt,220,5,6,2022-10-22,1.53,1,1,6,
686861445608307742,Welcoming to our modern family house.,66413985,Manoelito,,Gilmerton South and the Murrays,55.89903,-3.1443,Private room,80,1,4,2022-08-25,0.94,2,115,4,
